Time (s),Temperature,Humidity,Pressure,Altitude
40,0.4112657596659819,8.277912344465717,4.349197827678496,0.5023470639292704
41,1.1278623261148046,8.056498856972027,1.0980146621581255,5.7666952133422456
42,1.862261318837194,3.513192210195019,1.8501612506725018,4.181761343194633
43,4.167483718006439,6.679427524604394,3.538194803451795,2.0669607232901233
44,3.1534381853499607,9.473559449431459,6.4113605441586055,1.7150530755888849
45,5.391169584295246,3.165642763830101,4.539825675029946,5.184623914375305
46,3.6981897683752605,1.2697169851725854,8.117049980467343,8.003355093111693
47,8.690556137053235,2.54737268784584,1.7594460077768215,6.3839460018485115
48,6.290374661750855,3.7327748658715496,0.3020251483538916,3.918698336103099
49,4.5458523286015,5.445240502693615,5.151552563721676,3.3368139302714073
50,6.428887026010896,0.7724368909317947,8.016322440336328,2.4108763879756703
51,5.026453130611871,2.8594248374028455,1.2898516282672612,1.5007689304411909
52,7.973784246206671,4.927253341092795,3.7771729107504983,5.418547180433664
53,6.063147446447276,1.6205595245086035,7.788901574320905,5.48744322277647
54,9.596800794104166,4.274985803884088,7.115777580034635,1.3643940363043205
55,6.747825295499422,7.263419150932405,3.236713057291969,0.5850834790809967
56,7.330194069198064,2.578756677580374,0.34295116722490304,8.57629455108156
57,6.9112927385576315,6.2805269735682,1.44608416876014,7.292784212417281
58,4.878866694654517,7.231648146553534,9.301676163612205,9.275540316966838
59,0.8570222707695863,5.005438048899507,4.709288735357628,2.1965559429971604
60,5.1506715411967585,6.2863067623032345,6.21594606315287,8.05291510966542
61,4.825772369233979,3.3797475452230152,0.6736107147291015,3.4335189313795214
62,8.292854371257507,9.279610758324061,6.7128884355694565,9.462175299157021
63,9.976742444871753,0.06699827370541644,2.9537948917273784,6.6363210481893775
64,2.398839488231123,4.1624891477498815,2.6190929242329517,4.7414839730119684
65,0.0008973879930151973,2.8410543327605495,3.741617108062054,6.695910746835619
66,5.085851149742874,4.851903155197412,5.17390723135451,0.18569414050146227
67,6.4308282570101305,0.24721369998320863,4.100096397577274,6.086576855034952
68,7.293323220978137,7.138246436803636,1.5447262077188195,7.672491623864069
69,0.9601391682140803,1.2414776172481479,1.5732494321766333,5.255570626848386
70,9.821081408818772,6.408756634177016,6.299489786125124,8.486548148362044
71,8.541332363110762,9.633972132642093,8.041035284988936,1.3437071638944909
60,5.1506715411967585,6.2863067623032345,6.21594606315287,8.05291510966542
61,4.825772369233979,3.3797475452230152,0.6736107147291015,3.4335189313795214
62,8.292854371257507,9.279610758324061,6.7128884355694565,9.462175299157021
63,9.976742444871753,0.06699827370541644,2.9537948917273784,6.6363210481893775
64,2.398839488231123,4.1624891477498815,2.6190929242329517,4.7414839730119684
65,0.0008973879930151973,2.8410543327605495,3.741617108062054,6.695910746835619
66,5.085851149742874,4.851903155197412,5.17390723135451,0.18569414050146227
67,6.4308282570101305,0.24721369998320863,4.100096397577274,6.086576855034952
68,7.293323220978137,7.138246436803636,1.5447262077188195,7.672491623864069
69,0.9601391682140803,1.2414776172481479,1.5732494321766333,5.255570626848386
70,9.821081408818772,6.408756634177016,6.299489786125124,8.486548148362044
71,8.541332363110762,9.633972132642093,8.041035284988936,1.3437071638944909
72,3.6940525055189113,6.134926774800563,2.8474549561585203,1.6009312895600925
73,8.999194058597324,2.729465089565666,9.634143898959382,8.983741866165767
74,4.987457324619679,7.723393050333729,7.134381188722882,4.210448695010173
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
84,9.937350129410877,0.689214970856018,8.16030603335498,5.668137714601582
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
84,9.937350129410877,0.689214970856018,8.16030603335498,5.668137714601582
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
84,9.937350129410877,0.689214970856018,8.16030603335498,5.668137714601582
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
84,9.937350129410877,0.689214970856018,8.16030603335498,5.668137714601582
85,3.6047420868952873,8.807155886029081,9.18506895437069,8.670311798732204
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
84,9.937350129410877,0.689214970856018,8.16030603335498,5.668137714601582
85,3.6047420868952873,8.807155886029081,9.18506895437069,8.670311798732204
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
84,9.937350129410877,0.689214970856018,8.16030603335498,5.668137714601582
85,3.6047420868952873,8.807155886029081,9.18506895437069,8.670311798732204
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
84,9.937350129410877,0.689214970856018,8.16030603335498,5.668137714601582
85,3.6047420868952873,8.807155886029081,9.18506895437069,8.670311798732204
86,7.6344938877797865,9.407742487313792,7.777477696947331,8.117810205640247
75,1.80450932539997,5.581924854094611,0.39568144189870647,2.2308410947787847
76,4.55147350867437,2.619442327845687,8.508296615946957,1.9884486078631847
77,2.8953313823666305,6.798249909639144,2.9972500799201915,5.5360048520355845
78,2.9969902335537335,4.334479665990724,2.913993171122394,9.662939178332016
79,0.3322900033755716,2.375659986000085,2.2042380982063356,9.306774075918053
80,8.33104578330301,6.484009438360142,2.3806589017880575,1.4918330580836725
81,0.6692593285351356,8.072793906856594,3.571020008582183,7.712312590658808
82,1.2553607728940785,4.173693568596466,1.8258430829295824,5.66051526243392
83,1.3476206001697244,9.403953672608496,0.27371631077702685,3.4390405188597493
84,9.937350129410877,0.689214970856018,8.16030603335498,5.668137714601582
85,3.6047420868952873,8.807155886029081,9.18506895437069,8.670311798732204
86,7.6344938877797865,9.407742487313792,7.777477696947331,8.117810205640247
87,6.946109614074935,3.24562296481362,4.195541549905948,1.9355578498154957
88,7.691457778536408,5.632116956949556,8.214530022824713,3.3698775752947774
89,3.929258530772107,9.217275200354466,3.378628578266447,4.944681223678193
